"Party","Page Name","Page ID"
"D66","D66 Nieuwkoop","103903618663711"
"D66","D66 Nijmegen","389429610057"
"D66","D66 Noord-Beveland","1729913110668532"
"D66","D66 Noord-Brabant","907173135967616"
"D66","D66 Noord-Holland","624058687606718"
"D66","D66 Oisterwijk","1345685305522860"
"D66","D66 Oldebroek","863547623689105"
"D66","D66 Olst-Wijhe","546150892147843"
"D66","D66 Opsterland","231694063569448"
"D66","D66 Oss","132077823612369"
"D66","D66 Oude IJsselstreek","253375728108660"
"D66","D66 Overbetuwe","340028816030467"
"D66","D66 Overijssel","153430294762818"
"D66","D66 Peel & Maas","112010124316654"
"D66","D66 Pijnacker-Nootdorp","149846575656180"
"D66","D66 Provincie Groningen","610533965679052"
"D66","D66 Provincie Utrecht","146789088709224"
"D66","D66 Purmerend","474719029289163"
"D66","D66 Rijswijk","132843257179595"
"D66","D66 Roermond","310941678923383"
"D66","D66 Rotterdam","197240740326073"
"D66","D66 Soest-Soesterberg","1129208503774916"
"D66","D66 Son en Breugel","795630170492563"
"D66","D66 Steenwijkerland","669907336364750"
"D66","D66 Tilburg","259119013936"
"D66","D66 Uitgeest","209381922872"
"D66","D66 Utrecht","272033265993"
"D66","D66 Utrechtse Heuvelrug","235383826599727"
"D66","D66 Veendam","1453580527985796"
"D66","D66 Venlo","293145967399764"
"D66","D66 Venray","444575518984718"
"D66","D66 Vlaardingen","241453325928760"
"D66","D66 Voorne aan Zee","103005562440815"
"D66","D66 Vught-Helvoirt-Cromvoirt","305998839508251"
"D66","D66 Waadhoeke","374249642714227"
"D66","D66 Waalre","201821126683232"
"D66","D66 Waddinxveen","581063452010433"
"D66","D66 Waterland","379370239129846"
"D66","D66 Weesp","113751728691400"
"D66","D66 Westerkwartier","277854219312973"
"D66","D66 Westfriesland","267847256626886"
"D66","D66 Westland","232760586769752"
"D66","D66 Weststellingwerf","265393510326093"
"D66","D66 Wijchen","283053498459741"
"D66","D66 Wijk bij Duurstede","331427653655977"
"D66","D66 Woerden","117481438306203"
"D66","D66 Zeeland","146790238829202"
"D66","D66 Zeewolde","558706154185329"
"D66","D66 Zevenaar","183366878772388"
"D66","D66 Zoetermeer","389914581122059"
"D66","D66 Zuid-Holland","299647013657"
"D66","D66 Zundert","1287551678030330"
"D66","D66 Zwijndrecht","299165066853767"
"D66","D66+GroenLinks Horst aan de Maas","802954313118509"
"D66","D66Bernheze","460337557396071"
"D66","D66Renkum","2594256860599399"
"D66","D66Velsen","167333296705784"
"D66","D66Voerendaal","209004852638957"
"D66","D66Zwolle","608154812530161"
"D66","D66_Gooise Meren","1598133747119117"
"D66","D66oosterhout","445125542244793"
"D66","Eva van Wijngaarden - D66","241787933347407"
"D66","Faissal & Hans - van Brabant tot Binnenhof","106051891452499"
"D66","Fonda Sahla","101095462051264"
"D66","Groen Drimmelen - VP/D66","612346618830099"
"D66","Hubert van Zanten - D66","103162705513171"
"D66","Jan Paternotte","460256660794215"
"D66","Joan Nunnely","360935727626846"
"D66","Kees van Galen - D66 Wijchen","101797702454867"
"D66","Lizbeth Steinbach D66 Weert","278858122814847"
"D66","Martijn Coenen - D66 Lingewaard","240106474609476"
"D66","Maxim van Ooijen D66 Westland","507899369565800"
"D66","Mr. Hans van Mierlo Stichting","571333213225618"
"D66","Ojanne de Vries-Chang D66 Heerenveen","582911435391464"
"D66","Raoul Boucke","1378051212479416"
"D66","Rens Raemakers - D66","1631452517149430"
"D66","Rob Jetten","684205995075734"
"D66","Salima Belhaj","222198408214618"
"D66","Sigrid Kaag","106085081224870"
"D66","Stijn Warmenhoven","104655791595188"
"D66","T M da Silva Marcos","622122857826026"
"D66","Team D66 Apeldoorn","100691829143861"
"D66","Thom de Vries D66","138401470173379"
"D66","Tom de Jong - D66 Purmerend","1719278641469748"
"D66","Wieke Paulusma - kandidaat Tweede Kamerlid D66","339699173856399"
"DENK","Adeel Mahmood - Kandidaat Raadslid Denk DH","343750696031576"
"DENK","DENK","1550088745275913"
"DENK","DENK Almere","107755837365447"
"DENK","DENK Amersfoort","158639744757602"
"DENK","DENK Amsterdam","1251534201592921"
"DENK","DENK Apeldoorn","100666185553820"
"DENK","DENK Arnhem","383540635417725"
"DENK","DENK Den Haag","108120604060106"
"DENK","DENK Dordrecht","100371348576846"
"DENK","DENK Eindhoven","628535584020989"
"DENK","DENK Helmond","101733265445407"
"DENK","DENK Lelystad","101112218842760"
"DENK","DENK Rotterdam","178102276279055"
"DENK","DENK Schiedam","361093094339931"
"DENK","DENK Utrecht","126748641078799"
"DENK","DENK Veenendaal","110206216132315"
"DENK","DENK Venlo","104762361806864"
"DENK","DENK Zaanstad","319193415183340"
"DENK","DENK Zuid-Holland","195652137681879"
"DENK","Dogukan Ergin","2319309638392192"
"DENK","Elif Hotaman DENK","353672928444912"
"DENK","Mahmut Sungur DENK","106297492362053"
"FvD","Arjan de Kok - FVD","106522161379858"
"FvD","FVD Amsterdam","1519997944789254"
"FvD","FVD Drenthe","940134542788638"
"FvD","FVD Edam-Volendam","100113062599346"
"FvD","FVD Gemeente Groningen","103433222280501"
"FvD","FVD Hulst","101249882482548"
"FvD","FVD Noord-Brabant","306407210253856"
"FvD","Forum voor Democratie -FVD","609816282477420"
"FvD","Forum voor Democratie Noord-Holland -FVD","309140246675079"
"FvD","Forum voor Democratie Zeeland","1631684917126244"
"FvD","Frederik Jansen","100310298568268"
"FvD","JFVD","1310158545730624"
"GL","Abby Gomez - GroenLinks Hengelo","104788442154546"
"GL","Bas Eickhout","208578955894331"
"GL","D66+GroenLinks Horst aan de Maas","802954313118509"
"GL","DWARS, GroenLinkse Jongeren","610950552253067"
"GL","Dolf Warris - GroenLinks Oss","111357990764923"
"GL","GROENLINKS Bergen op Zoom","570889486311447"
"GL","GROENLINKS Bodegraven-Reeuwijk","1396539573938283"
"GL","GroenLinks","175740570505"
"GL","GroenLinks & PvdA Veldhoven","101428605561637"
"GL","GroenLinks 's-Hertogenbosch","325974597457192"
"GL","GroenLinks - PvdA Land van Cuijk","110647517885647"
"GL","GroenLinks Aa en Hunze","1940934655935968"
"GL","GroenLinks Aalsmeer","487825781595370"
"GL","GroenLinks Achtkarspelen/Tytsjerksteradiel","100445035924446"
"GL","GroenLinks Albrandswaard","583006702145590"
"GL","GroenLinks Alkmaar","1414350562183210"
"GL","GroenLinks Alphen aan den Rijn","434756543235602"
"GL","GroenLinks Amersfoort","519425108136950"
"GL","GroenLinks Amsterdam","295724207160150"
"GL","GroenLinks Amsterdam Noord","376035715745937"
"GL","GroenLinks Berg en Dal","153189941370381"
"GL","GroenLinks Best","906928256312779"
"GL","GroenLinks Bloemendaal","939048969472738"
"GL","GroenLinks Borger-Odoorn","104836858829048"
"GL","GroenLinks Brabant","157612007615228"
"GL","GroenLinks Breda","157544214379784"
"GL","GroenLinks Capelle","480295851984284"
"GL","GroenLinks Castricum","917881558331205"
"GL","GroenLinks De Bevelanden","112005533607106"
"GL","GroenLinks De Bilt","206634616180389"
"GL","GroenLinks De Fryske Marren","228860957246908"
"GL","GroenLinks Delft","111398792283982"
"GL","GroenLinks Den Haag","133610523380150"
"GL","GroenLinks Diemen","270438223102742"
"GL","GroenLinks Dordrecht","168582430001649"
"GL","GroenLinks Drenthe","573092316220069"
"GL","GroenLinks Echt-Susteren","751062711611617"
"GL","GroenLinks Edam-Volendam","174522982750697"
"GL","GroenLinks Eerbeek Brummen","183622425467581"
"GL","GroenLinks Emmen","1611286562244806"
"GL","GroenLinks Etten-Leur","746507458727396"
"GL","GroenLinks Flevoland","227891484046459"
"GL","GroenLinks Gelderland","439958286016356"
"GL","GroenLinks Geldrop-Mierlo","433287416715768"
"GL","GroenLinks Groningen","181031342395"
"GL","GroenLinks Haarlem","112916598847949"
"GL","GroenLinks Haarlemmermeer","124448387669513"
"GL","GroenLinks Hardenberg","523855647669112"
"GL","GroenLinks Hellendoorn","314728398560883"
"GL","GroenLinks Helmond","1411283215766694"
"GL","GroenLinks Hoogeveen","191248377879282"
"GL","GroenLinks Hoorn","160372084035125"
"GL","GroenLinks IJsselmonde","2030523730563616"
"GL","GroenLinks Krimpen","359824404349225"
"GL","GroenLinks Landsmeer","116981202180463"
"GL","GroenLinks Leeuwarden","387703957918671"
"GL","GroenLinks Leiden","334224188495"
"GL","GroenLinks Leidschendam-Voorburg","270050976436396"
"GL","GroenLinks Lelystad","222246684627853"
"GL","GroenLinks Limburg","277830172423745"
"GL","GroenLinks Lochem","661049547329075"
"GL","GroenLinks Lutty van den Berg","873148779417275"
"GL","GroenLinks Maastricht","210523642465631"
"GL","GroenLinks Meppel","502630913183362"
"GL","GroenLinks Midden-Groningen","1745762299021142"
"GL","GroenLinks Nieuwegein","125191597642571"
"GL","GroenLinks Nijmegen","383355255040336"
"GL","GroenLinks Noordenveld","146487179336825"
"GL","GroenLinks Noordoostpolder","558608904480053"
"GL","GroenLinks Noordwijk","163793684100220"
"GL","GroenLinks Oegstgeest","642712149497103"
"GL","GroenLinks Oirschot","103360741627020"
"GL","GroenLinks Oosterhout","434409393299952"
"GL","GroenLinks Ooststellingwerf","1798055543846554"
"GL","GroenLinks Opsterland","102864912264800"
"GL","GroenLinks Oss","550239991805691"
"GL","GroenLinks Overbetuwe","1166808893329408"
"GL","GroenLinks Papendrecht","1525922367623142"
"GL","GroenLinks Parkstad","381853668686946"
"GL","GroenLinks Provincie Groningen","705292922857832"
"GL","GroenLinks PvdA - Voorne aan Zee","113575928027892"
"GL","GroenLinks Renkum","162865337242691"
"GL","GroenLinks Rijssen-Holten","153940348434794"
"GL","GroenLinks Rotterdam","116050085145365"
"GL","GroenLinks Schiedam","203013256542068"
"GL","GroenLinks Schouwen-Duiveland","504267579666166"
"GL","GroenLinks Sittard-Geleen","386396184818902"
"GL","GroenLinks Steenwijkerland","2082563628696526"
"GL","GroenLinks Súdwest-Fryslân","1981149088795821"
"GL","GroenLinks Terneuzen","756660471083380"
"GL","GroenLinks Texel","283811678740257"
"GL","GroenLinks Teylingen","437738726640760"
"GL","GroenLinks Tilburg","200499203378976"
"GL","GroenLinks Utrecht","71794021654"
"GL","GroenLinks Veenendaal","180322962326"
"GL","GroenLinks Veldhoven","888203524868856"
"GL","GroenLinks Venlo","428488197166010"
"GL","GroenLinks Venray","106047047568426"
"GL","GroenLinks Vlaardingen","334073186734608"
"GL","GroenLinks Voorschoten","811178489062908"
"GL","GroenLinks Waterland","265505810238501"
"GL","GroenLinks Westerkwartier","241078299830628"
"GL","GroenLinks Westland","452698708260129"
"GL","GroenLinks Weststellingwerf","995464427271491"
"GL","GroenLinks Wijk bij Duurstede","243223975766249"
"GL","GroenLinks Wormerland","379475422143960"
"GL","GroenLinks Zaanstad","206102169557107"
"GL","GroenLinks Zandvoort/Bentveld","674571102732202"
"GL","GroenLinks Zoetermeer","703877319733931"
"GL","GroenLinks Zuid-Holland","111881632210618"
"GL","GroenLinks de Wolden","542117839520740"
"GL","GroenLinks-PvdA Bergeijk","294107264328691"
"GL","GroenLinks-PvdA Heusden","105184365398201"
"GL","GroenLinks-PvdA Nuenen","100519082495554"
"GL","GroenLinks/PvdA Sint-Michielsgestel","275546039601538"
"GL","GroenLinksaf Waalwijk","320794328030581"
"GL","GroenLinksheumen","151165012263888"
"GL","Groenlinks Assen","159720281288895"
"GL","Groenlinks Baarn","698044973586589"
"GL","Groenlinks Heerenveen","541920465849349"
"GL","Groenlinks Hoeksche Waard","362481643889184"
"GL","Groenlinks Kampen","521898577941258"
"GL","Groenlinks Medemblik","249503125205046"
"GL","Groenlinks Nieuw-West","182262321942954"
"GL","Groenlinks Schagen","154736434721703"
"GL","Jesse Klaver","687496011309020"
"GL","Judith Sargentini","296489277060163"
"GL","Kim van Sparrentak","2326697260991619"
"GL","Marc ten Barge - kandidaat #6 gemeenteraadslid GroenLinks Hengelo","107214718572361"
"GL","Niels van den Berge","356287908062281"
"GL","Progressief Akkoord - GroenLinks Deurne","1403428756564141"
"GL","PvdA & GroenLinks Goes","1412530858983763"
"GL","PvdA - GroenLinks Zeeland","338253336299174"
"GL","PvdA GroenLinks Doesburg","129834147685746"
"GL","PvdA GroenLinks Nunspeet","405515213194874"
"GL","PvdA GroenLinks Ridderkerk","112322544699356"
"GL","PvdA-GroenLinks Boxtel","1381731098742805"
"GL","PvdA-GroenLinks Buren","100709022310357"
"GL","PvdA-GroenLinks Meierijstad","101088735765104"
"GL","PvdA-GroenLinks Noord-Beveland","103792675524809"
"GL","PvdA-GroenLinks Vught, Helvoirt & Cromvoirt","329248237216890"
"GL","PvdA-GroenLinks Woudenberg","1653787481338013"
"GL","PvdA/GroenLinks De Ronde Venen","654552347982213"
"GL","Pvda - GroenLinks Koggenland","143551919736493"
"GL","Pvda - Groenlinks Eersel","651733951554320"
"GL","Pvda Middelburg","333110926811240"
"GL","Pvda-Groenlinks Best","756097764486765"
"GL","Tineke Strik","783842828375820"
"GL","WB GroenLinks","319619458061587"
"GL","groenlinksnop","107008192281537"
"JA21","Daniël J. van den Berg","125163257350478"
"JA21","JA21","106020448037192"
"JA21","JA21 Brabant","104709215016732"
"JA21","JA21 Drenthe","104339754859621"
"JA21","JA21 Limburg","111453351878488"
"JA21","JA21 Noord-Holland","670551846971300"
"JA21","JA21 Zeeland","110827711048844"
"PVV","Bart Megens Statenlid PVV Limburg","400508250496182"
"PVV","David Bosch - PVV Utrecht","190051308416101"
"PVV","PVV Achtkarspelen","100521832178668"
"PVV","PVV Almelo","745905415586298"
"PVV","PVV Arnhem","130296540896090"
"PVV","PVV Daryl Pfoster","1463826417185442"
"PVV","PVV Den Bosch","1885139435031870"
"PVV","PVV Den Helder","293299367750923"
"PVV","PVV Dordrecht","957516271079756"
"PVV","PVV Emmen","693494117480577"
"PVV","PVV Enschede","573210659541566"
"PVV","PVV Fractie Almere","137488306455841"
"PVV","PVV Fryslân","294901587336825"
"PVV","PVV Gelderland","449928585192308"
"PVV","PVV Hengelo","185988911871870"
"PVV","PVV Landgraaf","108780235048968"
"PVV","PVV Lelystad","156993281594555"
"PVV","PVV Nissewaard","699772150456009"
"PVV","PVV Overijssel","1657040784522924"
"PVV","PVV Provincie Utrecht","296125217114169"
"PVV","PVV Sittard-Geleen","1263240523724892"
"PVV","PVV Stichtse Vecht","1967914100151475"
"PVV","PVV Terneuzen","330953914086255"
"PVV","PVV Thijs Klaassen","151426432189616"
"PVV","PVV Tweedekamer ","112043525139543"
"PVV","PVV Twenterand","626489060892577"
"PVV","PVV Urk","1996821847265933"
"PVV","PVV Utrecht","385625301862587"
"PVV","PVV voor Heerlenaren","108359428422608"
"PVV","PVVLimburg","105262589168470"
"PVV","Partij voor de Vrijheid - PVV Groningen","501321263338085"
"PVV","Pieter de boer PVV-Urk","106967911950422"
"PvdA","Abassin Nessar","326793911277704"
"PvdA","Adam Ahajaj - Gemeenteraadslid PvdA Bergen op Zoom","113546612585714"
"PvdA","Agnes Jongerius","764061133777036"
"PvdA","Ahmet Karateke - PvdA","269208043226979"
"PvdA","Arnout van den Bosch - Raadslid PvdA Amstelveen","135501903830947"
"PvdA","Attiya Gamri","102724325036192"
"PvdA","Barbara Oomen - PvdA","101159881939305"
"PvdA","Bart van Bruggen","103297868467170"
"PvdA","Bas Bijlsma PvdA","104442305044892"
"PvdA","Bowien in de PvdA Haarlem","110085501628498"
"PvdA","Desirée Coense - Weber PvdA","2033031286926536"
"PvdA","Elinepvdaleeuwarden","107434655182055"
"PvdA","Emma Peetsma","113569084567583"
"PvdA","Eus Pvda","561086767580938"
"PvdA","Femke Hoekstra Wittebol -PvdA 073","113224558473484"
"PvdA","Gijs van Dijk","100291500469490"
"PvdA","GroenLinks & PvdA Veldhoven","101428605561637"
"PvdA","GroenLinks - PvdA Land van Cuijk","110647517885647"
"PvdA","GroenLinks PvdA - Voorne aan Zee","113575928027892"
"PvdA","GroenLinks-PvdA Bergeijk","294107264328691"
"PvdA","GroenLinks-PvdA Heusden","105184365398201"
"PvdA","GroenLinks-PvdA Nuenen","100519082495554"
"PvdA","GroenLinks/PvdA Sint-Michielsgestel","275546039601538"
"PvdA","Habtamu de Hoop","416038355464651"
"PvdA","Ismail Ilhan - PvdA","104584662145647"
"PvdA","Jacky Relouw - PvdA Horst a/d Maas","111155034769819"
"PvdA","Jasper Kuntzelaers","101147471988851"
"PvdA","John Kerstens","355829394541247"
"PvdA","Jolanda van Gool PvdA073","1734008883285300"
"PvdA","Jonge Socialisten in de PvdA","112246298811452"
"PvdA","Julian Bushoff","408189122964674"
"PvdA","Kati Piri","254626848046622"
"PvdA","Kirsten van den Hul","357845981244334"
"PvdA","Koen Vossen PvdA","102830515510491"
"PvdA","Lara Wolters","412036619614117"
"PvdA","Lieke Schmeitz","110830291554630"
"PvdA","Lilianne Ploumen","509195185792644"
"PvdA","Lodewijk Asscher","254918764596191"
"PvdA","Lucenda Kammeron PvdA 073","105904535230878"
"PvdA","Marco Eestermans PvdA","106235381376023"
"PvdA","Marijke Roskam PvdA Súdwest Fryslân","100406758970656"
"PvdA","Marijke Volgers PvdA","102964198859390"
"PvdA","Mirka Antolovic-Tipuric PvdA Leeuwarden","177247436180475"
"PvdA","Mohammed Chahim","290597421719639"
"PvdA","Omdat ik het verdien","112341377212761"
"PvdA","PVDA Beuningen","454445437960410"
"PvdA","Partij van de Arbeid (PvdA)","113895885305052"
"PvdA","Partij van de Arbeid Gouda","250194101810997"
"PvdA","Partij van de Arbeid PvdA Midden-Groningen","1510532972292654"
"PvdA","Partij van de Arbeid Zaanstad","476388839115117"
"PvdA","Paul Tang","208020512703248"
"PvdA","Pieter Paul Slikker - PvdA 073","509675125832784"
"PvdA","PvdA & GroenLinks Goes","1412530858983763"
"PvdA","PvdA - GroenLinks Zeeland","338253336299174"
"PvdA","PvdA Aalsmeer","215865032151265"
"PvdA","PvdA Almelo","508079819307153"
"PvdA","PvdA Almere","522603781144544"
"PvdA","PvdA Amersfoort","144728552295443"
"PvdA","PvdA Amstelveen","516828615098303"
"PvdA","PvdA Amsterdam","170060616402275"
"PvdA","PvdA Arnhem","140066102834019"
"PvdA","PvdA Assen","357646057610374"
"PvdA","PvdA Beekdaelen","506580186104010"
"PvdA","PvdA Berg en Dal","161074457423495"
"PvdA","PvdA Bergen op Zoom","361121270624958"
"PvdA","PvdA Berkelland","1956957091297942"
"PvdA","PvdA Beverwijk-Wijk aan Zee","1561655447470490"
"PvdA","PvdA Bommelerwaard","760513170764398"
"PvdA","PvdA Borger-Odoorn","316719818346344"
"PvdA","PvdA Brabant","123604241074923"
"PvdA","PvdA Breda","110883405741664"
"PvdA","PvdA Buren","1376952949196088"
"PvdA","PvdA Castricum","292955851112"
"PvdA","PvdA Coevorden","270919709744419"
"PvdA","PvdA Culemborg","1041760952616847"
"PvdA","PvdA Dalfsen","472491742803558"
"PvdA","PvdA De Bilt","109161404292862"
"PvdA","PvdA De Wolden","1326751460690568"
"PvdA","PvdA Delft","1431301967187871"
"PvdA","PvdA Den Haag","190869220945975"
"PvdA","PvdA Deventer","186655358205116"
"PvdA","PvdA Diemen","1510856848990358"
"PvdA","PvdA Dordrecht","196356360492610"
"PvdA","PvdA Drimmelen","1382219195435014"
"PvdA","PvdA Ede","437846019616612"
"PvdA","PvdA Eemnes","106917755229086"
"PvdA","PvdA Eindhoven","518030681575705"
"PvdA","PvdA Emmen","287533267932828"
"PvdA","PvdA Enkhuizen","1580573938717079"
"PvdA","PvdA Enschede","436001856449324"
"PvdA","PvdA Europa","199340240080632"
"PvdA","PvdA Fryslân","532591863498196"
"PvdA","PvdA Gelderland","300057413403421"
"PvdA","PvdA Geldrop-Mierlo","476345199077535"
"PvdA","PvdA Gemert-Bakel","1858620621085087"
"PvdA","PvdA Gilze en Rijen","823373751060825"
"PvdA","PvdA Goeree-Overflakkee","541796845835057"
"PvdA","PvdA Gooise Meren","742717009178513"
"PvdA","PvdA Gorcum","2009662049286526"
"PvdA","PvdA GroenLinks Doesburg","129834147685746"
"PvdA","PvdA GroenLinks Nunspeet","405515213194874"
"PvdA","PvdA GroenLinks Ridderkerk","112322544699356"
"PvdA","PvdA Groningen","208032132579030"
"PvdA","PvdA Haarlem","374461422625101"
"PvdA","PvdA Haarlemmermeer","190173454467936"
"PvdA","PvdA Haren","234858363335659"
"PvdA","PvdA Harlingen","759325914138059"
"PvdA","PvdA Heemstede","104242448809670"
"PvdA","PvdA Heerenveen","1394184107464258"
"PvdA","PvdA Heerlen","208105776983"
"PvdA","PvdA Heiloo","732205243634926"
"PvdA","PvdA Hellendoorn","104705208795272"
"PvdA","PvdA Hengelo","613634905375602"
"PvdA","PvdA Het Hogeland","1663807260315461"
"PvdA","PvdA Heumen","366349027034383"
"PvdA","PvdA Hoeksche Waard","400124333436469"
"PvdA","PvdA Hollands Kroon","230610190325538"
"PvdA","PvdA Hoogeveen","102600515629125"
"PvdA","PvdA Hoogheemraadschap Delfland","646148918810796"
"PvdA","PvdA Houten","1131717720295280"
"PvdA","PvdA Hulst","1845400968808447"
"PvdA","PvdA Katwijk","1806302419689059"
"PvdA","PvdA Kerkrade","220138834728873"
"PvdA","PvdA Krimpenerwaard","366912353386282"
"PvdA","PvdA Laarbeek","345965619184255"
"PvdA","PvdA Landgraaf","247622882029725"
"PvdA","PvdA Leeuwarden","158512744257888"
"PvdA","PvdA Leiden","286855144753205"
"PvdA","PvdA Leiderdorp","138064430330013"
"PvdA","PvdA Leidschendam-Voorburg","1745285952377069"
"PvdA","PvdA Limburg","165914046762784"
"PvdA","PvdA Lochem","1513913028938636"
"PvdA","PvdA Maassluis","564725660245239"
"PvdA","PvdA Maastricht","231966033486498"
"PvdA","PvdA Medemblik","616490005068036"
"PvdA","PvdA Midden-Delfland","206998282815876"
"PvdA","PvdA Midden-Drenthe","475498309222540"
"PvdA","PvdA Moerdijk","405090376228113"
"PvdA","PvdA Next Gen","102238032411182"
"PvdA","PvdA Nieuwegein","136639289712913"
"PvdA","PvdA Nijmegen","1393529407559073"
"PvdA","PvdA Nissewaard","423624667726498"
"PvdA","PvdA Noord Holland","226310417539522"
"PvdA","PvdA Noordenveld","1740983329246519"
"PvdA","PvdA Noordoostpolder","1218520171552619"
"PvdA","PvdA Noordwijk","143261625821538"
"PvdA","PvdA Oldambt","668085196569624"
"PvdA","PvdA Oldenzaal","104851265401673"
"PvdA","PvdA Oss","259036537564853"
"PvdA","PvdA Ouder-Amstel","387996628002400"
"PvdA","PvdA Pekela","102001585787302"
"PvdA","PvdA Pro Texel","379066192245654"
"PvdA","PvdA Provincie Groningen","330384780486845"
"PvdA","PvdA Provincie Utrecht","377484722432934"
"PvdA","PvdA Purmerend Beemster","459478460830876"
"PvdA","PvdA Reusel De Mierden","306810719374111"
"PvdA","PvdA Rhenen-Elst-Achterberg","399862253444162"
"PvdA","PvdA Roermond","322283021119538"
"PvdA","PvdA Roosendaal","115241245317898"
"PvdA","PvdA Rotterdam","340871992590484"
"PvdA","PvdA Roze Netwerk","139047456304129"
"PvdA","PvdA Schouwen-Duiveland","1753472264956492"
"PvdA","PvdA Sittard Geleen","215512928630716"
"PvdA","PvdA Sluis","1995851374019790"
"PvdA","PvdA Smallingerland","630864096938801"
"PvdA","PvdA Soest en Soesterberg","1326836347434998"
"PvdA","PvdA Steenbergen","544678845644158"
"PvdA","PvdA Steenwijkerland","296016837171041"
"PvdA","PvdA Stichtse Vecht","1715340175444649"
"PvdA","PvdA Súdwest-Fryslân","537209903053389"
"PvdA","PvdA Teylingen","416002915117744"
"PvdA","PvdA Tiel","1414131035469220"
"PvdA","PvdA Tilburg","1389317844656912"
"PvdA","PvdA Tytsjerksteradiel","533612593362231"
"PvdA","PvdA Tytsjerksteradiel","110035638284975"
"PvdA","PvdA Utrecht","451407014874001"
"PvdA","PvdA Valkenswaard","1422889834673368"
"PvdA","PvdA Velsen","281440581246"
"PvdA","PvdA Venlo","672432202808249"
"PvdA","PvdA Venray","404286903010029"
"PvdA","PvdA Vijfheerenlanden","897113157074278"
"PvdA","PvdA Vlaardingen","1383104228576987"
"PvdA","PvdA Voerendaal","608803582589513"
"PvdA","PvdA Voorschoten","201343407088211"
"PvdA","PvdA Waalwijk","1551637291831665"
"PvdA","PvdA Waterland","230026360513786"
"PvdA","PvdA Westland","862823187132723"
"PvdA","PvdA Weststellingwerf","601265763256468"
"PvdA","PvdA Wijchen","1385827605002100"
"PvdA","PvdA Winterswijk","1393972554182063"
"PvdA","PvdA Woerden","863916193670914"
"PvdA","PvdA Zeeland","759417477428801"
"PvdA","PvdA Zevenaar","385731594812535"
"PvdA","PvdA Zoetermeer","589938234422084"
"PvdA","PvdA Zuid-Holland","526682507436451"
"PvdA","PvdA Zwijndrecht.","540144089412228"
"PvdA","PvdA Zwolle","102760393111399"
"PvdA","PvdA gemeente Tubbergen","107611758347061"
"PvdA","PvdA-Drenthe","103025673101606"
"PvdA","PvdA-GroenLinks Boxtel","1381731098742805"
"PvdA","PvdA-GroenLinks Buren","100709022310357"
"PvdA","PvdA-GroenLinks Meierijstad","101088735765104"
"PvdA","PvdA-GroenLinks Noord-Beveland","103792675524809"
"PvdA","PvdA-GroenLinks Vught, Helvoirt & Cromvoirt","329248237216890"
"PvdA","PvdA-GroenLinks Woudenberg","1653787481338013"
"PvdA","PvdA-Harderwijk","583900934989488"
"PvdA","PvdA-Hoorn","418227798205443"
"PvdA","PvdA-NOP","103480592170146"
"PvdA","PvdA/GroenLinks De Ronde Venen","654552347982213"
"PvdA","Pvda - GroenLinks Koggenland","143551919736493"
"PvdA","Pvda - Groenlinks Eersel","651733951554320"
"PvdA","Pvda Alkmaar","667585943263634"
"PvdA","Pvda Amsterdam Oost","395020097267467"
"PvdA","Pvda Baarn","584795174886880"
"PvdA","Pvda Beesel-Reuver","186407568165708"
"PvdA","Pvda Bronckhorst","998027266909008"
"PvdA","Pvda Den Bosch","627201893971363"
"PvdA","Pvda Doetinchem","444106485673341"
"PvdA","Pvda Echt-Susteren","894313013922381"
"PvdA","Pvda Edam-Volendam","186316441568594"
"PvdA","Pvda Flevoland","144123802309904"
"PvdA","Pvda Hardenberg","667852906569209"
"PvdA","Pvda Hardinxveld-Giessendam","588085907889846"
"PvdA","Pvda Heerde","1395674830673222"
"PvdA","Pvda Hellendoorn-Nijverdal","263283887161733"
"PvdA","Pvda Hof van Twente","187885148045634"
"PvdA","Pvda Horst aan de Maas","599139886810803"
"PvdA","Pvda Huizen","647735612019661"
"PvdA","Pvda Kampen","397017023757806"
"PvdA","Pvda Krimpen","320593364806627"
"PvdA","Pvda Lingewaard","1380763172182215"
"PvdA","Pvda Middelburg","333110926811240"
"PvdA","Pvda Montferland","613711391989275"
"PvdA","Pvda Noardeast-Fryslân","436485809786458"
"PvdA","Pvda Raalte","367929993344127"
"PvdA","Pvda Rheden en Rozendaal","668085866536115"
"PvdA","Pvda Rijswijk","140205082843346"
"PvdA","Pvda Wageningen","512069062225547"
"PvdA","Pvda Zutphen Warnsveld","254894508007415"
"PvdA","Pvda-Groenlinks Best","756097764486765"
"PvdA","Pvda0180","1501944500032960"
"PvdA","Ria de Vries PvdA","940838542654066"
"PvdA","Richard Moti","1658258601134269"
"PvdA","Roos Hofstra - Kandidaat-Raadslid","109126051708437"
"PvdA","Roy Bouten","114072599237545"
"PvdA","Sander Gorissen - PvdA Kerkrade","445255032252763"
"PvdA","Shamier Madhar kandidaat gemeenteraadslid voor PvdA Zoetermeer","101329089088827"
"PvdA","Sofyan Mbarki","690312227655661"
"PvdA","Songul Mutluer","104692921564419"
"PvdA","Stan Peters PvdA 073","560182477659896"
"PvdA","Tjeerd Ritmeester - PvdA","102410625602130"
"PvdA","Vera Tax","104024417686758"
"PvdA","VeraTax","712637722497338"
"PvdA","Willem Heesen - PvdA Rheden","349308262517767"
"PvdA","Youssef Helal Pvda","100158929253779"
